mun7;areap;controle;peso;idade;sexof;ge_pia
2408102;2408102004004;2072382;18,776229; 26;Feminino;[15,65)
2408102;2408102004004;2116401;20,010641; 26;Feminino;[15,65)
2408102;2408102004004;2228919;19,006137; 26;Feminino;[15,65)
2408102;2408102004004;2311801;19,745991; 26;Feminino;[15,65)
2408102;2408102004004;2325459;15,366787; 26;Feminino;[15,65)
2408102;2408102004004;2406102;18,666767; 26;Feminino;[15,65)
2408102;2408102004004;2409892;16,905133; 26;Masculino;[15,65)
2408102;2408102004004;2414642;18,484181; 26;Masculino;[15,65)
2408102;2408102004004;2614613;20,373419; 26;Masculino;[15,65)
2408102;2408102004004;2686845;19,114772; 26;Masculino;[15,65)
2408102;2408102004004;2838815;14,639731; 26;Feminino;[15,65)
2408102;2408102004004;3052644;19,420636; 26;Feminino;[15,65)
2408102;2408102004004;3067054;17,142595; 26;Feminino;[15,65)
2408102;2408102004004;3080168;19,420636; 26;Feminino;[15,65)
2408102;2408102004004;3135422;19,043875; 26;Masculino;[15,65)
2408102;2408102004004;3191034;17,920442; 26;Feminino;[15,65)
2408102;2408102004004;3227931;14,685605; 26;Feminino;[15,65)
2408102;2408102004004;3259294;19,477856; 26;Feminino;[15,65)
2408102;2408102004004;3416982;21,736285; 26;Masculino;[15,65)
2408102;2408102004004;3455494;28,059142; 26;Feminino;[15,65)
2408102;2408102004004;3490926;19,914318; 26;Masculino;[15,65)
2408102;2408102004004;3529422;25,587363; 26;Feminino;[15,65)
2408102;2408102004004;3592116;18,098830; 26;Feminino;[15,65)
2408102;2408102004004;3595924;20,703066; 26;Feminino;[15,65)
2408102;2408102004004;3786077;19,043875; 26;Masculino;[15,65)
2408102;2408102004004;3837520;21,780801; 26;Masculino;[15,65)
2408102;2408102004004;3877726;18,676467; 26;Masculino;[15,65)
2408102;2408102004004;3891472;17,096721; 26;Feminino;[15,65)
2408102;2408102004004;3891713;17,493802; 26;Feminino;[15,65)
2408102;2408102004004;3924661;15,809516; 26;Feminino;[15,65)
2408102;2408102004004;4177580;18,642470; 26;Masculino;[15,65)
2408102;2408102004004;4216601;17,818856; 26;Feminino;[15,65)
2408102;2408102004004;4386313;19,608323; 26;Feminino;[15,65)
2408102;2408102004004;4443458;19,767915; 26;Masculino;[15,65)
2408102;2408102004004;4521745;20,898542; 26;Masculino;[15,65)
2408102;2408102004004;4524236;24,433525; 26;Masculino;[15,65)
2408102;2408102004004;4582689;22,120058; 26;Masculino;[15,65)
2408102;2408102004004;4582689;22,120058; 26;Masculino;[15,65)
2408102;2408102004004;4691118;20,331615; 26;Masculino;[15,65)
2408102;2408102004004;4696007;20,672827; 26;Masculino;[15,65)
2408102;2408102004004;4842536;20,551263; 26;Feminino;[15,65)
2408102;2408102004004;4970814;18,666767; 26;Feminino;[15,65)
2408102;2408102004004;4975199;20,311897; 26;Feminino;[15,65)
2408102;2408102004004;4993211;16,096275; 26;Feminino;[15,65)
2408102;2408102004004;5118162;20,837438; 26;Masculino;[15,65)
2408102;2408102004004;5199238;19,157706; 26;Masculino;[15,65)
2408102;2408102004004;5494155;20,306649; 26;Masculino;[15,65)
2408102;2408102004004;5650230;30,990209; 26;Masculino;[15,65)
2408102;2408102004004;5776060;21,741115; 26;Masculino;[15,65)
2408102;2408102004004;5828581;18,581552; 26;Feminino;[15,65)
2408102;2408102004004;5850509;20,010641; 26;Feminino;[15,65)
2408102;2408102004004;5872960;18,585249; 26;Feminino;[15,65)
2408102;2408102004004;5936653;21,506732; 26;Masculino;[15,65)
2408102;2408102004004;6077527;22,793668; 26;Masculino;[15,65)
2408102;2408102004004;6178057;18,585249; 26;Feminino;[15,65)
2408102;2408102004005; 474662;29,147804; 26;Masculino;[15,65)
2408102;2408102004005; 510462;10,203599; 26;Masculino;[15,65)
2408102;2408102004005; 518658;26,085138; 26;Feminino;[15,65)
2408102;2408102004005; 649174;12,249996; 26;Masculino;[15,65)
2408102;2408102004005;1384744;24,451452; 26;Feminino;[15,65)
2408102;2408102004005;1749919;20,552552; 26;Feminino;[15,65)
2408102;2408102004005;1815553;26,009805; 26;Feminino;[15,65)
2408102;2408102004005;2227314;18,553914; 26;Masculino;[15,65)
2408102;2408102004005;2368392;26,191647; 26;Masculino;[15,65)
2408102;2408102004005;3218756;22,339252; 26;Feminino;[15,65)
2408102;2408102004005;3588185;24,675835; 26;Feminino;[15,65)
2408102;2408102004005;3700136;24,476244; 26;Masculino;[15,65)
2408102;2408102004005;3785181;25,189014; 26;Masculino;[15,65)
2408102;2408102004005;3788907;34,171742; 26;Feminino;[15,65)
2408102;2408102004005;4063933;25,562858; 26;Feminino;[15,65)
2408102;2408102004005;4154791; 9,755047; 26;Masculino;[15,65)
2408102;2408102004005;4279453;18,376051; 26;Masculino;[15,65)
2408102;2408102004005;4365032;34,800515; 26;Feminino;[15,65)
2408102;2408102004005;4477565;21,219341; 26;Feminino;[15,65)
2408102;2408102004005;5474956;17,719992; 26;Masculino;[15,65)
2408102;2408102004005;5840605;18,620775; 26;Masculino;[15,65)
2408102;2408102004005;6141561;16,338725; 26;Masculino;[15,65)
2408102;2408102004005;6156129;22,727468; 26;Masculino;[15,65)
2408102;2408102004006; 137551;30,478525; 26;Feminino;[15,65)
2408102;2408102004006; 392469;23,463621; 26;Masculino;[15,65)
2408102;2408102004006; 401207;28,959845; 26;Feminino;[15,65)
2408102;2408102004006; 470253;13,652358; 26;Feminino;[15,65)
2408102;2408102004006; 575631;14,802962; 26;Feminino;[15,65)
2408102;2408102004006;1239241;27,227373; 26;Feminino;[15,65)
2408102;2408102004006;1275540;15,464972; 26;Masculino;[15,65)
2408102;2408102004006;1277774;27,776538; 26;Feminino;[15,65)
2408102;2408102004006;1381623;19,192138; 26;Feminino;[15,65)
2408102;2408102004006;1686107;15,026481; 26;Masculino;[15,65)
2408102;2408102004006;1686107;15,026481; 26;Masculino;[15,65)
2408102;2408102004006;2100458;22,559625; 26;Masculino;[15,65)
2408102;2408102004006;2110136;24,960684; 26;Feminino;[15,65)
2408102;2408102004006;2347857;23,588272; 26;Feminino;[15,65)
2408102;2408102004006;2391103;20,474343; 26;Masculino;[15,65)
2408102;2408102004006;2437308;23,761642; 26;Feminino;[15,65)
2408102;2408102004006;2684928;21,127555; 26;Masculino;[15,65)
2408102;2408102004006;2946774; 9,665508; 26;Masculino;[15,65)
2408102;2408102004006;2957818;33,838459; 26;Feminino;[15,65)
2408102;2408102004006;2963253;30,537877; 26;Feminino;[15,65)
2408102;2408102004006;2963253;30,537877; 26;Masculino;[15,65)
2408102;2408102004006;3568206;24,836091; 26;Feminino;[15,65)
2408102;2408102004006;3875349;15,775040; 26;Masculino;[15,65)
2408102;2408102004006;4798878;16,370215; 26;Feminino;[15,65)
2408102;2408102004006;4982897;18,207118; 26;Feminino;[15,65)
2408102;2408102004006;5035174;24,443672; 26;Masculino;[15,65)
2408102;2408102004006;5226193;16,597844; 26;Feminino;[15,65)
2408102;2408102004006;5606613;14,453703; 26;Masculino;[15,65)
2408102;2408102004006;5704220;21,430001; 26;Feminino;[15,65)
2408102;2408102004006;6021287;16,916792; 26;Feminino;[15,65)
2408102;2408102004007;  66770;22,381775; 26;Masculino;[15,65)
2408102;2408102004007; 497083;15,215331; 26;Masculino;[15,65)
2408102;2408102004007; 499816;16,330825; 26;Feminino;[15,65)
2408102;2408102004007; 662460;12,802347; 26;Feminino;[15,65)
2408102;2408102004007;1196138;16,472217; 26;Feminino;[15,65)
2408102;2408102004007;1268303;19,387288; 26;Feminino;[15,65)
2408102;2408102004007;1268303;19,387288; 26;Feminino;[15,65)
2408102;2408102004007;1510059;22,846412; 26;Masculino;[15,65)
2408102;2408102004007;1752184;12,195633; 26;Feminino;[15,65)
2408102;2408102004007;1804336;17,784481; 26;Feminino;[15,65)
2408102;2408102004007;3127423;20,385396; 26;Masculino;[15,65)
2408102;2408102004007;3357845;26,724699; 26;Masculino;[15,65)
2408102;2408102004007;3486418;18,616360; 26;Feminino;[15,65)
2408102;2408102004007;3856499;18,186292; 26;Feminino;[15,65)
2408102;2408102004007;4774418;20,273751; 26;Feminino;[15,65)
2408102;2408102004007;4813267;14,109457; 26;Masculino;[15,65)
2408102;2408102004007;4929926;27,579060; 26;Masculino;[15,65)
2408102;2408102004007;5167014;13,013790; 26;Feminino;[15,65)
2408102;2408102004007;5353856;15,089168; 26;Feminino;[15,65)
2408102;2408102004007;5602194;16,597079; 26;Masculino;[15,65)
2408102;2408102004008;  14786;12,731404; 26;Masculino;[15,65)
2408102;2408102004008;  83012;12,850474; 26;Feminino;[15,65)
2408102;2408102004008; 659044;18,991190; 26;Feminino;[15,65)
2408102;2408102004008; 669047;16,452100; 26;Masculino;[15,65)
2408102;2408102004008; 669047;16,452100; 26;Feminino;[15,65)
2408102;2408102004008;1070926;18,730427; 26;Feminino;[15,65)
2408102;2408102004008;1342845;29,391702; 26;Feminino;[15,65)
2408102;2408102004008;1508609;24,635491; 26;Feminino;[15,65)
2408102;2408102004008;1543372;22,920295; 26;Feminino;[15,65)
2408102;2408102004008;1579836;24,199093; 26;Masculino;[15,65)
2408102;2408102004008;1832766;12,640458; 26;Masculino;[15,65)
2408102;2408102004008;1955975;14,805263; 26;Masculino;[15,65)
2408102;2408102004008;2363479;20,324746; 26;Feminino;[15,65)
2408102;2408102004008;2678191;17,988730; 26;Masculino;[15,65)
2408102;2408102004008;2976897;21,935646; 26;Masculino;[15,65)
2408102;2408102004008;3024343;22,342457; 26;Feminino;[15,65)
2408102;2408102004008;3180210;20,539211; 26;Feminino;[15,65)
2408102;2408102004008;3233775;20,298848; 26;Feminino;[15,65)
2408102;2408102004008;3744142;20,438711; 26;Feminino;[15,65)
2408102;2408102004008;4224088;21,289470; 26;Masculino;[15,65)
2408102;2408102004008;4423293;17,743700; 26;Masculino;[15,65)
2408102;2408102004008;4535630;18,017281; 26;Feminino;[15,65)
2408102;2408102004008;4634476;11,212385; 26;Feminino;[15,65)
2408102;2408102004008;4719097;21,139942; 26;Masculino;[15,65)
2408102;2408102004008;4834313;14,758347; 26;Feminino;[15,65)
2408102;2408102004008;5570274;24,274065; 26;Feminino;[15,65)
2408102;2408102004008;5614992;26,366597; 26;Feminino;[15,65)
2408102;2408102004008;5615239;21,643128; 26;Masculino;[15,65)
2408102;2408102004008;5759536;14,644961; 26;Masculino;[15,65)
2408102;2408102004008;5781416;18,643527; 26;Masculino;[15,65)
2408102;2408102004008;5830565;24,274065; 26;Feminino;[15,65)
2408102;2408102004008;5830565;24,274065; 26;Masculino;[15,65)
2408102;2408102004008;5971272;19,156759; 26;Feminino;[15,65)
2408102;2408102004008;6093076;17,257006; 26;Masculino;[15,65)
2408102;2408102004009; 116661;29,224002; 26;Masculino;[15,65)
2408102;2408102004009; 194870;29,892522; 26;Masculino;[15,65)
2408102;2408102004009; 243749;21,044049; 26;Masculino;[15,65)
2408102;2408102004009; 725048;27,680525; 26;Masculino;[15,65)
2408102;2408102004009; 988361;10,837141; 26;Masculino;[15,65)
2408102;2408102004009;1076225;31,064936; 26;Feminino;[15,65)
2408102;2408102004009;1106659;16,615649; 26;Masculino;[15,65)
2408102;2408102004009;1161839;23,004349; 26;Masculino;[15,65)
2408102;2408102004009;1177824;25,888160; 26;Masculino;[15,65)
2408102;2408102004009;1306309; 7,790227; 26;Masculino;[15,65)
2408102;2408102004009;1393389;12,505159; 26;Feminino;[15,65)
2408102;2408102004009;1417764;20,685077; 26;Masculino;[15,65)
2408102;2408102004009;1424411;15,971075; 26;Feminino;[15,65)
2408102;2408102004009;1424411;15,971075; 26;Masculino;[15,65)
2408102;2408102004009;1529215;20,291693; 26;Feminino;[15,65)
2408102;2408102004009;1845278;23,338232; 26;Masculino;[15,65)
2408102;2408102004009;1978213;22,700464; 26;Feminino;[15,65)
2408102;2408102004009;2521708;28,589445; 26;Feminino;[15,65)
2408102;2408102004009;2836696;13,261939; 26;Feminino;[15,65)
2408102;2408102004009;3020043; 1,000000; 26;Masculino;[15,65)
2408102;2408102004009;3412772;25,078022; 26;Masculino;[15,65)
2408102;2408102004009;4070678;24,102874; 26;Feminino;[15,65)
2408102;2408102004009;4178626;14,373552; 26;Masculino;[15,65)
2408102;2408102004009;4178626;14,373552; 26;Feminino;[15,65)
2408102;2408102004009;4318303;10,987796; 26;Masculino;[15,65)
2408102;2408102004009;4411403;28,549853; 26;Feminino;[15,65)
2408102;2408102004009;4452917;20,791622; 26;Feminino;[15,65)
2408102;2408102004009;4483565;18,295114; 26;Feminino;[15,65)
2408102;2408102004009;4531566;16,490630; 26;Masculino;[15,65)
2408102;2408102004009;4572659;28,688891; 26;Feminino;[15,65)
2408102;2408102004009;4677752;20,259200; 26;Feminino;[15,65)
2408102;2408102004009;4677752;20,259200; 26;Masculino;[15,65)
2408102;2408102004009;4723068;20,291693; 26;Masculino;[15,65)
2408102;2408102004009;4764783;30,787597; 26;Masculino;[15,65)
2408102;2408102004009;5327536;11,453116; 26;Feminino;[15,65)
2408102;2408102004009;5349224;17,779089; 26;Masculino;[15,65)
2408102;2408102004009;5507198;18,295114; 26;Feminino;[15,65)
2408102;2408102004009;5568295;21,215338; 26;Masculino;[15,65)
2408102;2408102004010; 315042;10,787589; 26;Feminino;[15,65)
2408102;2408102004010; 800087;13,732520; 26;Masculino;[15,65)
2408102;2408102004010;1101021;20,913079; 26;Masculino;[15,65)
2408102;2408102004010;1301195;19,016302; 26;Masculino;[15,65)
2408102;2408102004010;1505015;15,451064; 26;Masculino;[15,65)
2408102;2408102004010;1552411;16,848563; 26;Feminino;[15,65)
2408102;2408102004010;1675578;17,086389; 26;Feminino;[15,65)
2408102;2408102004010;1690590;14,234712; 26;Feminino;[15,65)
2408102;2408102004010;1691776;19,962853; 26;Masculino;[15,65)
2408102;2408102004010;2164313; 6,997942; 26;Feminino;[15,65)
2408102;2408102004010;3013460;19,545117; 26;Masculino;[15,65)
2408102;2408102004010;3354555;26,079796; 26;Feminino;[15,65)
2408102;2408102004010;3354555;26,079796; 26;Masculino;[15,65)
2408102;2408102004010;3355011;10,675509; 26;Feminino;[15,65)
2408102;2408102004010;3512651;12,965095; 26;Feminino;[15,65)
2408102;2408102004010;3527006;13,428905; 26;Feminino;[15,65)
2408102;2408102004010;3527006;13,428905; 26;Masculino;[15,65)
2408102;2408102004010;3708851;13,882252; 26;Feminino;[15,65)
2408102;2408102004010;3741495;21,142597; 26;Feminino;[15,65)
2408102;2408102004010;3924028; 9,348397; 26;Masculino;[15,65)
2408102;2408102004010;3924028; 9,348397; 26;Feminino;[15,65)
2408102;2408102004010;3925567;20,202325; 26;Masculino;[15,65)
2408102;2408102004010;4126517;17,371284; 26;Masculino;[15,65)
2408102;2408102004010;4273647;18,593096; 26;Masculino;[15,65)
2408102;2408102004010;4410977;24,384276; 26;Masculino;[15,65)
2408102;2408102004010;4712499;18,658292; 26;Feminino;[15,65)
2408102;2408102004010;4982491;20,316844; 26;Masculino;[15,65)
2408102;2408102004010;5251396;16,361379; 26;Masculino;[15,65)
2408102;2408102004010;5504665;16,108269; 26;Masculino;[15,65)
2408102;2408102004010;6012725;10,675509; 26;Masculino;[15,65)
2408102;2408102004010;6040983;22,566132; 26;Feminino;[15,65)
2408102;2408102004010;6143777;22,342858; 26;Feminino;[15,65)
2408102;2408102004011; 172202;14,091513; 26;Masculino;[15,65)
2408102;2408102004011; 189496;30,479015; 26;Masculino;[15,65)
2408102;2408102004011; 189496;30,479015; 26;Feminino;[15,65)
2408102;2408102004011; 198476;30,479015; 26;Feminino;[15,65)
2408102;2408102004011; 479994;22,425701; 26;Feminino;[15,65)
2408102;2408102004011; 640585;26,525768; 26;Masculino;[15,65)
2408102;2408102004011; 731368;26,264158; 26;Masculino;[15,65)
2408102;2408102004011;1025603;26,872987; 26;Feminino;[15,65)
2408102;2408102004011;1156768;17,137794; 26;Masculino;[15,65)
2408102;2408102004011;2129252;23,311697; 26;Masculino;[15,65)
2408102;2408102004011;2396831;18,402194; 26;Feminino;[15,65)
2408102;2408102004011;2396831;18,402194; 26;Masculino;[15,65)
2408102;2408102004011;2709174;26,920840; 26;Feminino;[15,65)
2408102;2408102004011;2840375;26,690739; 26;Masculino;[15,65)
2408102;2408102004011;2956949;21,742096; 26;Masculino;[15,65)
2408102;2408102004011;3106645;28,026499; 26;Feminino;[15,65)
2408102;2408102004011;3342149;21,360039; 26;Masculino;[15,65)
2408102;2408102004011;3410632;18,148019; 26;Feminino;[15,65)
2408102;2408102004011;3526928; 9,748577; 26;Masculino;[15,65)
2408102;2408102004011;4142905;30,192695; 26;Masculino;[15,65)
2408102;2408102004011;4259989;30,479015; 26;Feminino;[15,65)
2408102;2408102004011;4435937;35,264336; 26;Feminino;[15,65)
2408102;2408102004011;4913503;15,230251; 26;Feminino;[15,65)
2408102;2408102004011;5148147;33,846868; 26;Feminino;[15,65)
2408102;2408102004011;5268569;22,066628; 26;Masculino;[15,65)
2408102;2408102004011;5452692;22,698730; 26;Feminino;[15,65)
2408102;2408102004011;5629504; 8,870680; 26;Masculino;[15,65)
2408102;2408102004011;5661514; 6,300833; 26;Masculino;[15,65)
2408102;2408102004011;6041174;28,843646; 26;Feminino;[15,65)
2408102;2408102004012; 409111;19,416032; 26;Feminino;[15,65)
2408102;2408102004012; 893422;23,499468; 26;Masculino;[15,65)
2408102;2408102004012; 943290;16,043417; 26;Masculino;[15,65)
2408102;2408102004012;1168911;16,287805; 26;Masculino;[15,65)
2408102;2408102004012;1181177;24,376544; 26;Feminino;[15,65)
2408102;2408102004012;1370303;17,267618; 26;Feminino;[15,65)
2408102;2408102004012;2062784;15,524555; 26;Feminino;[15,65)
2408102;2408102004012;2139030;24,015601; 26;Masculino;[15,65)
2408102;2408102004012;2567815;23,479537; 26;Feminino;[15,65)
2408102;2408102004012;2943936;18,762999; 26;Masculino;[15,65)
2408102;2408102004012;3094245;18,058009; 26;Masculino;[15,65)
2408102;2408102004012;3113725;23,659628; 26;Feminino;[15,65)
2408102;2408102004012;3178475;20,462609; 26;Feminino;[15,65)
2408102;2408102004012;3210676;21,197922; 26;Masculino;[15,65)
2408102;2408102004012;3407631;25,653476; 26;Feminino;[15,65)
2408102;2408102004012;3626900;25,913830; 26;Masculino;[15,65)
2408102;2408102004012;4208829;20,116172; 26;Feminino;[15,65)
2408102;2408102004012;4382760;18,975346; 26;Masculino;[15,65)
2408102;2408102004012;4385400;25,527261; 26;Feminino;[15,65)
2408102;2408102004012;4890592;17,512533; 26;Feminino;[15,65)
2408102;2408102004012;5225240;23,095921; 26;Feminino;[15,65)
2408102;2408102004012;5399928;17,888516; 26;Feminino;[15,65)
2408102;2408102004012;5411619;20,864336; 26;Feminino;[15,65)
2408102;2408102004012;5431821;24,376544; 26;Feminino;[15,65)
2408102;2408102004012;5510413;20,669832; 26;Masculino;[15,65)
2408102;2408102004012;5557706;46,000000; 26;Masculino;[15,65)
2408102;2408102004013; 565357;24,262115; 26;Feminino;[15,65)
2408102;2408102004013; 877593;17,329822; 26;Masculino;[15,65)
2408102;2408102004013;1004309;28,047330; 26;Masculino;[15,65)
2408102;2408102004013;1004309;28,047330; 26;Feminino;[15,65)
2408102;2408102004013;1037213;21,422536; 26;Feminino;[15,65)
2408102;2408102004013;1608716;12,121453; 26;Feminino;[15,65)
2408102;2408102004013;1631005;32,762818; 26;Feminino;[15,65)
2408102;2408102004013;1853164;20,230780; 26;Masculino;[15,65)
2408102;2408102004013;2059012;25,482116; 26;Feminino;[15,65)
2408102;2408102004013;2222111;24,004587; 26;Masculino;[15,65)
2408102;2408102004013;2608992;24,262115; 26;Feminino;[15,65)
2408102;2408102004013;2909170;25,618880; 26;Masculino;[15,65)
2408102;2408102004013;3005106;28,798835; 26;Masculino;[15,65)
2408102;2408102004013;3353971;20,489425; 26;Masculino;[15,65)
2408102;2408102004013;3567086;30,798356; 26;Masculino;[15,65)
2408102;2408102004013;3720397;18,139325; 26;Feminino;[15,65)
2408102;2408102004013;3840822;17,083510; 26;Feminino;[15,65)
2408102;2408102004013;3840822;17,083510; 26;Feminino;[15,65)
2408102;2408102004013;3969875;19,711957; 26;Feminino;[15,65)
2408102;2408102004013;3972943;23,407640; 26;Feminino;[15,65)
2408102;2408102004013;3983468;16,124314; 26;Feminino;[15,65)
2408102;2408102004013;4009059;11,410535; 26;Feminino;[15,65)
2408102;2408102004013;4385054;28,798835; 26;Masculino;[15,65)
2408102;2408102004013;4691975;39,501009; 26;Feminino;[15,65)
2408102;2408102004013;5147889;21,166740; 26;Feminino;[15,65)
2408102;2408102004013;5177456;21,805791; 26;Masculino;[15,65)
2408102;2408102004013;5277974;19,472411; 26;Feminino;[15,65)
2408102;2408102004013;5525489;24,566485; 26;Masculino;[15,65)
2408102;2408102004013;5583350;17,566842; 26;Feminino;[15,65)
2408102;2408102004013;5840876;35,043259; 26;Feminino;[15,65)
2408102;2408102004013;5847364;30,736057; 26;Masculino;[15,65)
2408102;2408102004013;5857707;17,238518; 26;Masculino;[15,65)
2408102;2408102004014; 171495;20,300238; 26;Masculino;[15,65)
2408102;2408102004014; 223994;19,673054; 26;Feminino;[15,65)
2408102;2408102004014; 359030;23,273341; 26;Feminino;[15,65)
2408102;2408102004014;1794297;18,746490; 26;Masculino;[15,65)
2408102;2408102004014;1907044;26,950364; 26;Masculino;[15,65)
2408102;2408102004014;2279603;19,674025; 26;Masculino;[15,65)
2408102;2408102004014;2770250;31,847629; 26;Masculino;[15,65)
2408102;2408102004014;2956363;21,725474; 26;Masculino;[15,65)
2408102;2408102004014;3022958;19,036599; 26;Masculino;[15,65)
2408102;2408102004014;3079051;16,802689; 26;Masculino;[15,65)
2408102;2408102004014;3107616;24,848442; 26;Masculino;[15,65)
2408102;2408102004014;3214467;18,371061; 26;Feminino;[15,65)
2408102;2408102004014;3255184;20,264563; 26;Masculino;[15,65)
2408102;2408102004014;3584159;15,234608; 26;Masculino;[15,65)
2408102;2408102004014;3861716;17,728002; 26;Feminino;[15,65)
2408102;2408102004014;3958626;21,060227; 26;Masculino;[15,65)
2408102;2408102004014;4473354;25,353390; 26;Feminino;[15,65)
2408102;2408102004014;4511630;21,860229; 26;Feminino;[15,65)
2408102;2408102004014;4597507;18,571437; 26;Feminino;[15,65)
2408102;2408102004014;4828321;20,844011; 26;Feminino;[15,65)
2408102;2408102004014;5189485;16,287066; 26;Feminino;[15,65)
2408102;2408102004014;5222895;26,746695; 26;Feminino;[15,65)
2408102;2408102004014;5493390;15,411873; 26;Feminino;[15,65)
2408102;2408102004014;5599697;36,400977; 26;Masculino;[15,65)
2408102;2408102004014;5853703;10,853969; 26;Feminino;[15,65)
2408102;2408102004014;5939495;22,903325; 26;Masculino;[15,65)
2408102;2408102004014;6134427;19,036599; 26;Masculino;[15,65)
2408102;2408102004015;  16586;23,159336; 26;Feminino;[15,65)
2408102;2408102004015;  63258;13,019871; 26;Masculino;[15,65)
2408102;2408102004015; 231666;14,195793; 26;Masculino;[15,65)
2408102;2408102004015; 247033;22,894406; 26;Feminino;[15,65)
2408102;2408102004015; 370367;12,395206; 26;Feminino;[15,65)
2408102;2408102004015; 966879;14,191422; 26;Feminino;[15,65)
2408102;2408102004015;1007059;24,764587; 26;Feminino;[15,65)
2408102;2408102004015;1017088;24,652613; 26;Feminino;[15,65)
2408102;2408102004015;1058528;19,165957; 26;Masculino;[15,65)
2408102;2408102004015;1058573;17,268435; 26;Masculino;[15,65)
2408102;2408102004015;1220575;16,680472; 26;Feminino;[15,65)
2408102;2408102004015;2124736;23,197752; 26;Masculino;[15,65)
2408102;2408102004015;2501528;10,883958; 26;Feminino;[15,65)
2408102;2408102004015;2834697;21,601096; 26;Masculino;[15,65)
2408102;2408102004015;2940317;15,353486; 26;Feminino;[15,65)
2408102;2408102004015;3813517;25,916845; 26;Masculino;[15,65)
2408102;2408102004015;3881082;29,251323; 26;Feminino;[15,65)
2408102;2408102004015;3981969;30,684920; 26;Feminino;[15,65)
2408102;2408102004015;4008033;12,814124; 26;Masculino;[15,65)
2408102;2408102004015;4723522;11,721317; 26;Masculino;[15,65)
2408102;2408102004015;4998437;23,040308; 26;Masculino;[15,65)
2408102;2408102004015;5255611; 7,162914; 26;Feminino;[15,65)
2408102;2408102004015;5359101;14,458810; 26;Feminino;[15,65)
2408102;2408102004015;5586093;22,470472; 26;Masculino;[15,65)
2408102;2408102004015;5667101;20,166002; 26;Feminino;[15,65)
2408102;2408102004015;5674091; 9,481716; 26;Feminino;[15,65)
2408102;2408102004016;  37723;27,343085; 26;Feminino;[15,65)
2408102;2408102004016; 139413;25,622922; 26;Feminino;[15,65)
2408102;2408102004016; 349169;21,188599; 26;Feminino;[15,65)
2408102;2408102004016; 504722;17,757189; 26;Feminino;[15,65)
2408102;2408102004016; 508565;27,582226; 26;Feminino;[15,65)
2408102;2408102004016; 589479;21,985656; 26;Feminino;[15,65)
2408102;2408102004016; 927386;27,343085; 26;Masculino;[15,65)
2408102;2408102004016;1642123;11,628459; 26;Feminino;[15,65)
2408102;2408102004016;1810475;35,865105; 26;Feminino;[15,65)
2408102;2408102004016;2324262;26,632866; 26;Feminino;[15,65)
2408102;2408102004016;2334438;23,658590; 26;Masculino;[15,65)
2408102;2408102004016;2492272;20,315432; 26;Masculino;[15,65)
2408102;2408102004016;2561255;17,737295; 26;Masculino;[15,65)
2408102;2408102004016;2900372;34,067659; 26;Masculino;[15,65)
2408102;2408102004016;3246967;24,421114; 26;Masculino;[15,65)
2408102;2408102004016;3708024;27,880095; 26;Masculino;[15,65)
2408102;2408102004016;3771599;26,499380; 26;Masculino;[15,65)
2408102;2408102004016;4169309;24,228096; 26;Feminino;[15,65)
2408102;2408102004016;4183901;21,188599; 26;Feminino;[15,65)
2408102;2408102004016;4268540;20,517888; 26;Masculino;[15,65)
2408102;2408102004016;4601547;13,590614; 26;Masculino;[15,65)
2408102;2408102004016;4971533;21,324402; 26;Masculino;[15,65)
2408102;2408102004016;5101129;20,971693; 26;Masculino;[15,65)
2408102;2408102004016;5207621;26,574845; 26;Masculino;[15,65)
2408102;2408102004016;5267546;20,766502; 26;Feminino;[15,65)
2408102;2408102004016;5423077;22,224334; 26;Feminino;[15,65)
2408102;2408102004016;5536659;15,880714; 26;Masculino;[15,65)
2408102;2408102004016;5536659;15,880714; 26;Masculino;[15,65)
2408102;2408102004016;5671699;21,467612; 26;Masculino;[15,65)
2408102;2408102004016;6041633;32,319124; 26;Masculino;[15,65)
2408102;2408102004017; 438258;27,496910; 26;Feminino;[15,65)
2408102;2408102004017; 506573;13,219504; 26;Masculino;[15,65)
2408102;2408102004017; 913252;16,688710; 26;Masculino;[15,65)
2408102;2408102004017;1510118;26,264658; 26;Feminino;[15,65)
2408102;2408102004017;2293142;26,726720; 26;Feminino;[15,65)
2408102;2408102004017;2560395;18,761669; 26;Feminino;[15,65)
2408102;2408102004017;2893238;24,344059; 26;Masculino;[15,65)
2408102;2408102004017;2913807;22,972957; 26;Masculino;[15,65)
2408102;2408102004017;2968855;18,555421; 26;Feminino;[15,65)
2408102;2408102004017;4050722;23,848040; 26;Feminino;[15,65)
2408102;2408102004017;4164179;19,769904; 26;Feminino;[15,65)
2408102;2408102004017;4227303;32,731441; 26;Masculino;[15,65)
2408102;2408102004017;4267270;29,869066; 26;Feminino;[15,65)
2408102;2408102004017;4754726;18,442041; 26;Feminino;[15,65)
2408102;2408102004017;4966468;21,632077; 26;Feminino;[15,65)
2408102;2408102004017;6114857;16,754643; 26;Masculino;[15,65)
2408102;2408102004018;  63019;22,496996; 26;Masculino;[15,65)
2408102;2408102004018; 631727;17,656764; 26;Masculino;[15,65)
2408102;2408102004018;1238831;20,248227; 26;Masculino;[15,65)
2408102;2408102004018;1489767;20,411728; 26;Masculino;[15,65)
2408102;2408102004018;2634723;25,822318; 26;Feminino;[15,65)
