"";"V0011";"V0300";"V0010";"V6036";"mun7";"V0601f";"ge_pia"
"254057";"2408102004014";2483803;14,5496374617865;31;2408102;"Feminino";"[15,65)"
"254088";"2408102004014";2635529;15,5608123501187;31;2408102;"Masculino";"[15,65)"
"254192";"2408102004014";2968419;20,5985288606984;31;2408102;"Feminino";"[15,65)"
"254215";"2408102004014";3107616;24,8484424614785;31;2408102;"Masculino";"[15,65)"
"254377";"2408102004014";3807300;20,6765336704668;31;2408102;"Feminino";"[15,65)"
"254378";"2408102004014";3807300;20,6765336704668;31;2408102;"Masculino";"[15,65)"
"254487";"2408102004014";4194736;24,068828393474;31;2408102;"Feminino";"[15,65)"
"254565";"2408102004014";4520692;9,6199169106269;31;2408102;"Feminino";"[15,65)"
"254666";"2408102004014";4793083;16,4293891999811;31;2408102;"Masculino";"[15,65)"
"254704";"2408102004014";4919173;21,4726957540907;31;2408102;"Masculino";"[15,65)"
"254706";"2408102004014";4922160;31,670656755158;31;2408102;"Feminino";"[15,65)"
"254712";"2408102004014";4922160;31,670656755158;31;2408102;"Feminino";"[15,65)"
"254713";"2408102004014";4922160;31,670656755158;31;2408102;"Feminino";"[15,65)"
"254918";"2408102004014";5838699;20,0496001272083;31;2408102;"Feminino";"[15,65)"
"254995";"2408102004014";6058973;16,5147909644665;31;2408102;"Feminino";"[15,65)"
"255058";"2408102004015";67731;34,03266718398;31;2408102;"Feminino";"[15,65)"
"255081";"2408102004015";161799;11,192778437044;31;2408102;"Feminino";"[15,65)"
"255148";"2408102004015";478524;9,4817164862435;31;2408102;"Masculino";"[15,65)"
"255162";"2408102004015";500532;8,1226084053104;31;2408102;"Feminino";"[15,65)"
"255267";"2408102004015";922147;22,5794935353299;31;2408102;"Feminino";"[15,65)"
"255278";"2408102004015";1001738;21,5870213481643;31;2408102;"Masculino";"[15,65)"
"255302";"2408102004015";1058573;17,2684354908109;31;2408102;"Feminino";"[15,65)"
"255307";"2408102004015";1058839;15,9118670926406;31;2408102;"Masculino";"[15,65)"
"255419";"2408102004015";1560675;20,4670813792276;31;2408102;"Feminino";"[15,65)"
"255425";"2408102004015";1591410;23,1655246215067;31;2408102;"Masculino";"[15,65)"
"255561";"2408102004015";2124736;23,1977518448066;31;2408102;"Masculino";"[15,65)"
"255640";"2408102004015";2663214;16,8304848631164;31;2408102;"Feminino";"[15,65)"
"255691";"2408102004015";2940317;15,3534855998039;31;2408102;"Masculino";"[15,65)"
"255700";"2408102004015";2948020;24,3043001301849;31;2408102;"Masculino";"[15,65)"
"255738";"2408102004015";3149140;16,0023097739321;31;2408102;"Feminino";"[15,65)"
"255822";"2408102004015";3593787;16,7862398186536;31;2408102;"Feminino";"[15,65)"
"255965";"2408102004015";4003696;1,000000000002;31;2408102;"Feminino";"[15,65)"
"255980";"2408102004015";4008033;12,8141236352352;31;2408102;"Masculino";"[15,65)"
"255988";"2408102004015";4025598;17,7316510453422;31;2408102;"Feminino";"[15,65)"
"256002";"2408102004015";4089883;27,7134745043868;31;2408102;"Feminino";"[15,65)"
"256023";"2408102004015";4137657;14,3851871092722;31;2408102;"Masculino";"[15,65)"
"256232";"2408102004015";5106029;6,3977040333053;31;2408102;"Masculino";"[15,65)"
"256264";"2408102004015";5255611;7,1629139618211;31;2408102;"Feminino";"[15,65)"
"256320";"2408102004015";5456652;1,000000000002;31;2408102;"Feminino";"[15,65)"
"256345";"2408102004015";5586093;22,4704724148578;31;2408102;"Masculino";"[15,65)"
"256433";"2408102004015";5939501;29,0712465776651;31;2408102;"Masculino";"[15,65)"
"256440";"2408102004015";5951426;12,8847987215003;31;2408102;"Masculino";"[15,65)"
"256487";"2408102004016";49383;15,2708049008794;31;2408102;"Masculino";"[15,65)"
"256618";"2408102004016";354742;12,6740579313553;31;2408102;"Masculino";"[15,65)"
"256635";"2408102004016";443301;24,323918076113;31;2408102;"Masculino";"[15,65)"
"256829";"2408102004016";1366791;17,7000037371735;31;2408102;"Feminino";"[15,65)"
"256890";"2408102004016";1642123;11,6284591283967;31;2408102;"Feminino";"[15,65)"
"256944";"2408102004016";1869567;22,224333891884;31;2408102;"Masculino";"[15,65)"
"257141";"2408102004016";2578683;20,6390064937628;31;2408102;"Feminino";"[15,65)"
"257282";"2408102004016";3180743;12,4333272819798;31;2408102;"Masculino";"[15,65)"
"257303";"2408102004016";3250387;13,4105084699368;31;2408102;"Feminino";"[15,65)"
"257333";"2408102004016";3381484;2,4769394321819;31;2408102;"Feminino";"[15,65)"
"257335";"2408102004016";3381484;2,4769394321819;31;2408102;"Masculino";"[15,65)"
"257354";"2408102004016";3446482;17,9994096836964;31;2408102;"Feminino";"[15,65)"
"257381";"2408102004016";3510526;15,4621827429028;31;2408102;"Masculino";"[15,65)"
"257401";"2408102004016";3594983;20,845512240289;31;2408102;"Masculino";"[15,65)"
"257419";"2408102004016";3708024;27,880094511322;31;2408102;"Feminino";"[15,65)"
"257529";"2408102004016";4163768;18,3692184194566;31;2408102;"Feminino";"[15,65)"
"257535";"2408102004016";4172053;26,1343470383215;31;2408102;"Feminino";"[15,65)"
"257570";"2408102004016";4301752;15,920129443077;31;2408102;"Masculino";"[15,65)"
"257575";"2408102004016";4353434;15,5434198064737;31;2408102;"Feminino";"[15,65)"
"257742";"2408102004016";4950382;15,6712768993545;31;2408102;"Feminino";"[15,65)"
"257850";"2408102004016";5292497;18,1927180713418;31;2408102;"Masculino";"[15,65)"
"257890";"2408102004016";5423077;22,224333891884;31;2408102;"Masculino";"[15,65)"
"258058";"2408102004016";6013440;20,1112481069053;31;2408102;"Feminino";"[15,65)"
"258097";"2408102004016";6136831;15,5434198064737;31;2408102;"Feminino";"[15,65)"
"258141";"2408102004017";117541;25,3975612198156;31;2408102;"Masculino";"[15,65)"
"258146";"2408102004017";129279;17,046834888081;31;2408102;"Feminino";"[15,65)"
"258175";"2408102004017";208857;18,8537422034164;31;2408102;"Feminino";"[15,65)"
"258180";"2408102004017";214635;15,4024537830497;31;2408102;"Feminino";"[15,65)"
"258217";"2408102004017";321994;34,0059237038909;31;2408102;"Masculino";"[15,65)"
"258276";"2408102004017";537411;25,8051787202181;31;2408102;"Masculino";"[15,65)"
"258475";"2408102004017";1424379;17,8349311520465;31;2408102;"Feminino";"[15,65)"
"258476";"2408102004017";1424379;17,8349311520465;31;2408102;"Masculino";"[15,65)"
"258507";"2408102004017";1536895;25,3975612198156;31;2408102;"Masculino";"[15,65)"
"258555";"2408102004017";1767681;15,4024537830497;31;2408102;"Feminino";"[15,65)"
"258653";"2408102004017";2140077;29,3863540566166;31;2408102;"Masculino";"[15,65)"
"258672";"2408102004017";2197217;36,0827632328972;31;2408102;"Masculino";"[15,65)"
"258710";"2408102004017";2367800;16,4147000121542;31;2408102;"Masculino";"[15,65)"
"258745";"2408102004017";2445894;12,4107873223355;31;2408102;"Masculino";"[15,65)"
"258807";"2408102004017";2682226;21,5312221464636;31;2408102;"Feminino";"[15,65)"
"258810";"2408102004017";2685632;22,0630098039081;31;2408102;"Masculino";"[15,65)"
"258848";"2408102004017";2854723;23,2058351027904;31;2408102;"Masculino";"[15,65)"
"258964";"2408102004017";3379833;29,3863540566166;31;2408102;"Masculino";"[15,65)"
"259032";"2408102004017";3697648;20,0405625073887;31;2408102;"Feminino";"[15,65)"
"259099";"2408102004017";3919051;14,1005737420678;31;2408102;"Feminino";"[15,65)"
"259148";"2408102004017";4190965;25,3975612198156;31;2408102;"Masculino";"[15,65)"
"259164";"2408102004017";4285130;17,8349311520465;31;2408102;"Masculino";"[15,65)"
"259165";"2408102004017";4285130;17,8349311520465;31;2408102;"Feminino";"[15,65)"
"259191";"2408102004017";4404685;12,1107848648889;31;2408102;"Feminino";"[15,65)"
"259233";"2408102004017";4655350;13,3032792645278;31;2408102;"Feminino";"[15,65)"
"259248";"2408102004017";4731311;13,7669643903673;31;2408102;"Feminino";"[15,65)"
"259266";"2408102004017";4801731;20,0299728936161;31;2408102;"Feminino";"[15,65)"
"259291";"2408102004017";4905815;14,438928910337;31;2408102;"Feminino";"[15,65)"
"259303";"2408102004017";4920430;20,5306663554498;31;2408102;"Masculino";"[15,65)"
"259308";"2408102004017";4950021;6,5167811208613;31;2408102;"Feminino";"[15,65)"
"259455";"2408102004017";5482177;27,0006316392038;31;2408102;"Masculino";"[15,65)"
"259461";"2408102004017";5492035;11,2170165393987;31;2408102;"Masculino";"[15,65)"
"259530";"2408102004017";5682976;12,8697231451378;31;2408102;"Feminino";"[15,65)"
"259589";"2408102004017";5998908;28,2768133499831;31;2408102;"Masculino";"[15,65)"
"259619";"2408102004017";6169718;31,2276675841192;31;2408102;"Feminino";"[15,65)"
"259620";"2408102004017";6169718;31,2276675841192;31;2408102;"Masculino";"[15,65)"
"259707";"2408102004018";522305;27,2484810864106;31;2408102;"Masculino";"[15,65)"
"259786";"2408102004018";850000;25,9655597334476;31;2408102;"Feminino";"[15,65)"
"259789";"2408102004018";850000;25,9655597334476;31;2408102;"Masculino";"[15,65)"
"259966";"2408102004018";1485409;1,8385169294517;31;2408102;"Masculino";"[15,65)"
"260037";"2408102004018";1897359;10,1396294423453;31;2408102;"Feminino";"[15,65)"
"260056";"2408102004018";1993859;18,9818714615054;31;2408102;"Feminino";"[15,65)"
"260113";"2408102004018";2173211;19,5626079767179;31;2408102;"Masculino";"[15,65)"
"260145";"2408102004018";2273289;16,3847101147124;31;2408102;"Masculino";"[15,65)"
"260216";"2408102004018";2485022;21,2455998998525;31;2408102;"Masculino";"[15,65)"
"260318";"2408102004018";2793228;27,2484810864106;31;2408102;"Masculino";"[15,65)"
"260429";"2408102004018";3256626;26,8831872377895;31;2408102;"Feminino";"[15,65)"
"260496";"2408102004018";3645460;21,5487742612427;31;2408102;"Feminino";"[15,65)"
"260634";"2408102004018";4145785;25,0827031678068;31;2408102;"Masculino";"[15,65)"
"260671";"2408102004018";4278940;11,0756772328242;31;2408102;"Feminino";"[15,65)"
"260773";"2408102004018";4813335;16,2672024382881;31;2408102;"Feminino";"[15,65)"
"260794";"2408102004018";4858585;21,5650909254488;31;2408102;"Masculino";"[15,65)"
"260836";"2408102004018";5029291;23,3480351696787;31;2408102;"Feminino";"[15,65)"
"261087";"2408102004018";5936200;19,8835063643976;31;2408102;"Feminino";"[15,65)"
"261146";"2408102004019";44155;14,3123157893533;31;2408102;"Feminino";"[15,65)"
"261175";"2408102004019";88108;23,5389836752948;31;2408102;"Masculino";"[15,65)"
"261221";"2408102004019";191040;18,848057315247;31;2408102;"Feminino";"[15,65)"
"261233";"2408102004019";200686;16,8530121459226;31;2408102;"Feminino";"[15,65)"
"261248";"2408102004019";292668;25,6732301608068;31;2408102;"Masculino";"[15,65)"
"261252";"2408102004019";363164;24,0531262381683;31;2408102;"Feminino";"[15,65)"
"261254";"2408102004019";365465;26,181970062563;31;2408102;"Feminino";"[15,65)"
"261405";"2408102004019";1012106;23,7878995493416;31;2408102;"Masculino";"[15,65)"
"261465";"2408102004019";1232778;23,4591970461834;31;2408102;"Feminino";"[15,65)"
"261480";"2408102004019";1304650;25,9498074563846;31;2408102;"Masculino";"[15,65)"
"261526";"2408102004019";1398937;33,3822960594878;31;2408102;"Masculino";"[15,65)"
"261660";"2408102004019";1864571;27,4621771056596;31;2408102;"Masculino";"[15,65)"
"261731";"2408102004019";2295152;21,9219831330705;31;2408102;"Feminino";"[15,65)"
"261738";"2408102004019";2345176;15,280788116463;31;2408102;"Feminino";"[15,65)"
"261793";"2408102004019";2582580;24,4117824589558;31;2408102;"Masculino";"[15,65)"
"261838";"2408102004019";2753794;21,4012745912161;31;2408102;"Feminino";"[15,65)"
"261845";"2408102004019";2760370;17,7805468119292;31;2408102;"Feminino";"[15,65)"
"261890";"2408102004019";3094998;20,146786049533;31;2408102;"Feminino";"[15,65)"
"261943";"2408102004019";3431862;15,2289501838804;31;2408102;"Feminino";"[15,65)"
"261988";"2408102004019";3557793;32,2121670935694;31;2408102;"Feminino";"[15,65)"
"262124";"2408102004019";4138690;31,0694900902459;31;2408102;"Masculino";"[15,65)"
"262189";"2408102004019";4392688;31,9258040460363;31;2408102;"Feminino";"[15,65)"
"262365";"2408102004019";5210906;25,0933404006403;31;2408102;"Feminino";"[15,65)"
"262395";"2408102004019";5344054;20,0078406107105;31;2408102;"Feminino";"[15,65)"
"262403";"2408102004019";5404293;19,8575318117037;31;2408102;"Feminino";"[15,65)"
"262566";"2408102004019";6155729;19,5485548333186;31;2408102;"Feminino";"[15,65)"
"262636";"2408102004020";217137;20,4085131391662;31;2408102;"Masculino";"[15,65)"
"262755";"2408102004020";603358;18,2808186426034;31;2408102;"Masculino";"[15,65)"
"262861";"2408102004020";1015812;23,6158425095768;31;2408102;"Masculino";"[15,65)"
"262928";"2408102004020";1287828;11,3381159810042;31;2408102;"Feminino";"[15,65)"
"263089";"2408102004020";1887761;19,5492878316225;31;2408102;"Masculino";"[15,65)"
"263180";"2408102004020";2304487;21,243160272149;31;2408102;"Feminino";"[15,65)"
"263213";"2408102004020";2385095;12,636870658085;31;2408102;"Feminino";"[15,65)"
"263236";"2408102004020";2465012;23,1864490495345;31;2408102;"Masculino";"[15,65)"
"263351";"2408102004020";2863973;21,1048356710612;31;2408102;"Masculino";"[15,65)"
"263413";"2408102004020";3043156;22,3942348443697;31;2408102;"Feminino";"[15,65)"
"263436";"2408102004020";3209246;23,1807508643583;31;2408102;"Masculino";"[15,65)"
"263445";"2408102004020";3214259;26,1500715157802;31;2408102;"Masculino";"[15,65)"
"263455";"2408102004020";3292378;25,0982030583136;31;2408102;"Masculino";"[15,65)"
"263512";"2408102004020";3545634;18,1285355130065;31;2408102;"Masculino";"[15,65)"
"263585";"2408102004020";3800695;22,2977769334486;31;2408102;"Feminino";"[15,65)"
"263717";"2408102004020";4226286;23,7495729624521;31;2408102;"Masculino";"[15,65)"
"263814";"2408102004020";4630130;16,8505610670287;31;2408102;"Feminino";"[15,65)"
"263830";"2408102004020";4693898;24,3213694826044;31;2408102;"Feminino";"[15,65)"
"263900";"2408102004020";4978327;15,2342359542961;31;2408102;"Feminino";"[15,65)"
"263935";"2408102004020";5058458;22,3942348443697;31;2408102;"Feminino";"[15,65)"
"263958";"2408102004020";5139251;18,8512927821947;31;2408102;"Masculino";"[15,65)"
"264018";"2408102004020";5373531;22,29031106925;31;2408102;"Masculino";"[15,65)"
"264097";"2408102004020";5641578;23,9020672935676;31;2408102;"Feminino";"[15,65)"
"264114";"2408102004020";5730710;24,3365464964152;31;2408102;"Feminino";"[15,65)"
"264123";"2408102004020";5795034;22,3319938847794;31;2408102;"Feminino";"[15,65)"
"264186";"2408102004020";6141470;21,7712663156363;31;2408102;"Feminino";"[15,65)"
"264202";"2408102004020";6183611;26,2330736300406;31;2408102;"Masculino";"[15,65)"
"264322";"2408102004021";553266;12,9359681526967;31;2408102;"Masculino";"[15,65)"
"264344";"2408102004021";595642;18,7612440119337;31;2408102;"Feminino";"[15,65)"
"264351";"2408102004021";612912;19,8247753055605;31;2408102;"Feminino";"[15,65)"
"264406";"2408102004021";898324;16,4798475013224;31;2408102;"Feminino";"[15,65)"
"264592";"2408102004021";1789805;14,4160733432671;31;2408102;"Masculino";"[15,65)"
"264667";"2408102004021";2186798;23,5594156542339;31;2408102;"Feminino";"[15,65)"
"264713";"2408102004021";2410556;18,6577412215048;31;2408102;"Masculino";"[15,65)"
"264942";"2408102004021";3202214;23,1391411149704;31;2408102;"Feminino";"[15,65)"
"264982";"2408102004021";3367506;23,2520696720916;31;2408102;"Feminino";"[15,65)"
"265013";"2408102004021";3453945;25,8971200711962;31;2408102;"Feminino";"[15,65)"
"265018";"2408102004021";3493704;16,4536884705254;31;2408102;"Masculino";"[15,65)"
"265054";"2408102004021";3671164;12,4321784895788;31;2408102;"Masculino";"[15,65)"
"265070";"2408102004021";3729198;15,4347823261821;31;2408102;"Feminino";"[15,65)"
"265112";"2408102004021";3878575;18,1933915252756;31;2408102;"Feminino";"[15,65)"
"265161";"2408102004021";4200548;20,2966550504555;31;2408102;"Feminino";"[15,65)"
"265169";"2408102004021";4232230;18,2755821880989;31;2408102;"Feminino";"[15,65)"
"265181";"2408102004021";4313573;17,5235081037883;31;2408102;"Masculino";"[15,65)"
"265195";"2408102004021";4337380;22,0218763665186;31;2408102;"Masculino";"[15,65)"
"265411";"2408102004021";5168403;15,8924096986407;31;2408102;"Masculino";"[15,65)"
"265486";"2408102004021";5515138;30,9102764415628;31;2408102;"Masculino";"[15,65)"
"265519";"2408102004021";5651724;20,9887576204005;31;2408102;"Feminino";"[15,65)"
"265529";"2408102004021";5669770;18,1156047142856;31;2408102;"Feminino";"[15,65)"
"265603";"2408102004021";6050403;17,7309790189774;31;2408102;"Masculino";"[15,65)"
"265607";"2408102004021";6054296;17,9251846370348;31;2408102;"Masculino";"[15,65)"
"265641";"2408102004021";6170581;17,337475957196;31;2408102;"Feminino";"[15,65)"
"265670";"2408102004022";94500;18,1954848573423;31;2408102;"Masculino";"[15,65)"
"265803";"2408102004022";503454;11,7841803529968;31;2408102;"Masculino";"[15,65)"
"265821";"2408102004022";556992;22,1354852767585;31;2408102;"Masculino";"[15,65)"
"265841";"2408102004022";605620;18,9243242872303;31;2408102;"Masculino";"[15,65)"
"265864";"2408102004022";659503;16,8737987647043;31;2408102;"Masculino";"[15,65)"
"266013";"2408102004022";973868;18,6567495888883;31;2408102;"Masculino";"[15,65)"
"266038";"2408102004022";1075199;16,7713483469538;31;2408102;"Feminino";"[15,65)"
"266093";"2408102004022";1202928;16,4801290237419;31;2408102;"Masculino";"[15,65)"
"266117";"2408102004022";1263199;26,8318093284591;31;2408102;"Feminino";"[15,65)"
"266136";"2408102004022";1305886;16,7518991085395;31;2408102;"Feminino";"[15,65)"
"266224";"2408102004022";1609389;10,7873019479027;31;2408102;"Masculino";"[15,65)"
"266239";"2408102004022";1652464;23,5807994059514;31;2408102;"Feminino";"[15,65)"
"266259";"2408102004022";1734360;19,1106499125535;31;2408102;"Masculino";"[15,65)"
"266290";"2408102004022";1871267;23,2658420245163;31;2408102;"Feminino";"[15,65)"
"266334";"2408102004022";2074429;12,4074270334651;31;2408102;"Masculino";"[15,65)"
"266472";"2408102004022";2550031;19,3159431088195;31;2408102;"Masculino";"[15,65)"
"266502";"2408102004022";2646505;19,4487030231858;31;2408102;"Masculino";"[15,65)"
"266540";"2408102004022";2778672;15,9800820828408;31;2408102;"Masculino";"[15,65)"
"266554";"2408102004022";2836995;18,0123682783428;31;2408102;"Feminino";"[15,65)"
"266794";"2408102004022";3511095;15,5437273414224;31;2408102;"Masculino";"[15,65)"
"266835";"2408102004022";3669978;21,0446856280693;31;2408102;"Feminino";"[15,65)"
"266994";"2408102004022";4024361;26,1421447024423;31;2408102;"Feminino";"[15,65)"
"267171";"2408102004022";4595963;14,7610411364682;31;2408102;"Masculino";"[15,65)"
"267184";"2408102004022";4624021;16,7518991085395;31;2408102;"Masculino";"[15,65)"
"267229";"2408102004022";4740751;16,4096832229615;31;2408102;"Feminino";"[15,65)"
"267249";"2408102004022";4795398;19,4487030231858;31;2408102;"Masculino";"[15,65)"
"267267";"2408102004022";4823074;13,8064200035533;31;2408102;"Masculino";"[15,65)"
"267458";"2408102004022";5263311;22,7621586300444;31;2408102;"Masculino";"[15,65)"
"267513";"2408102004022";5417104;23,5807994059514;31;2408102;"Feminino";"[15,65)"
"267538";"2408102004022";5526710;7,0357851454191;31;2408102;"Masculino";"[15,65)"
"267563";"2408102004022";5552270;22,4097138527548;31;2408102;"Feminino";"[15,65)"
"267574";"2408102004022";5573850;9,2907238394072;31;2408102;"Masculino";"[15,65)"
"267623";"2408102004022";5654211;16,257829936457;31;2408102;"Feminino";"[15,65)"
"267626";"2408102004022";5654211;16,257829936457;31;2408102;"Masculino";"[15,65)"
"267750";"2408102004022";6106018;21,1142880977185;31;2408102;"Masculino";"[15,65)"
"267847";"2408102004023";122979;17,7216071022779;31;2408102;"Feminino";"[15,65)"
"267871";"2408102004023";136213;23,0688945236772;31;2408102;"Feminino";"[15,65)"
"267880";"2408102004023";155281;19,8232318092649;31;2408102;"Feminino";"[15,65)"
"267995";"2408102004023";312974;19,3432189735846;31;2408102;"Feminino";"[15,65)"
"268005";"2408102004023";323727;18,8109329334464;31;2408102;"Feminino";"[15,65)"
"268035";"2408102004023";373707;26,0150460778891;31;2408102;"Masculino";"[15,65)"
"268096";"2408102004023";444135;17,4467382888791;31;2408102;"Masculino";"[15,65)"
"268099";"2408102004023";447898;16,7880459471059;31;2408102;"Feminino";"[15,65)"
"268150";"2408102004023";548774;24,421532195486;31;2408102;"Masculino";"[15,65)"
"268265";"2408102004023";755532;20,2512830258586;31;2408102;"Masculino";"[15,65)"
"268311";"2408102004023";865161;20,2512830258586;31;2408102;"Feminino";"[15,65)"
"268646";"2408102004023";1349900;19,8179768859015;31;2408102;"Feminino";"[15,65)"
"268738";"2408102004023";1513260;16,7614136416287;31;2408102;"Feminino";"[15,65)"
"268758";"2408102004023";1548110;19,5703063784349;31;2408102;"Feminino";"[15,65)"
"268792";"2408102004023";1605650;20,231346079205;31;2408102;"Masculino";"[15,65)"
"268862";"2408102004023";1680873;18,0929843385434;31;2408102;"Feminino";"[15,65)"
"268955";"2408102004023";1873473;19,3432189735846;31;2408102;"Masculino";"[15,65)"
"268979";"2408102004023";1902573;24,123024440502;31;2408102;"Feminino";"[15,65)"
"269006";"2408102004023";1940979;23,4739818368143;31;2408102;"Feminino";"[15,65)"
"269013";"2408102004023";1943497;22,8797457955561;31;2408102;"Feminino";"[15,65)"
"269059";"2408102004023";2068389;21,5869602665727;31;2408102;"Feminino";"[15,65)"
"269245";"2408102004023";2374570;18,4535956500236;31;2408102;"Masculino";"[15,65)"
"269261";"2408102004023";2393823;26,6003032032567;31;2408102;"Feminino";"[15,65)"
"269274";"2408102004023";2428410;24,4480091397676;31;2408102;"Masculino";"[15,65)"
"269307";"2408102004023";2495851;15,0344419492734;31;2408102;"Masculino";"[15,65)"
"269314";"2408102004023";2563728;19,6154201652086;31;2408102;"Feminino";"[15,65)"
"269315";"2408102004023";2563728;19,6154201652086;31;2408102;"Masculino";"[15,65)"
"269336";"2408102004023";2622105;23,8189955864947;31;2408102;"Feminino";"[15,65)"
"269348";"2408102004023";2632359;18,3496226933764;31;2408102;"Masculino";"[15,65)"
"269360";"2408102004023";2652644;15,176776282452;31;2408102;"Feminino";"[15,65)"
"269373";"2408102004023";2677649;28,5086290295592;31;2408102;"Masculino";"[15,65)"
"269374";"2408102004023";2678438;19,2273295502177;31;2408102;"Masculino";"[15,65)"
"269424";"2408102004023";2769821;15,5085385550357;31;2408102;"Masculino";"[15,65)"
"269503";"2408102004023";2872536;21,5485056168915;31;2408102;"Masculino";"[15,65)"
"269510";"2408102004023";2893724;15,433977986046;31;2408102;"Feminino";"[15,65)"
"269602";"2408102004023";3031310;18,9615579948309;31;2408102;"Masculino";"[15,65)"
"269639";"2408102004023";3105356;26,2441616555476;31;2408102;"Feminino";"[15,65)"
"269688";"2408102004023";3201214;20,8591630945228;31;2408102;"Masculino";"[15,65)"
"269786";"2408102004023";3437611;18,4535956500236;31;2408102;"Masculino";"[15,65)"
"269913";"2408102004023";3618346;20,3035317042637;31;2408102;"Masculino";"[15,65)"
"269980";"2408102004023";3676606;16,4864603938348;31;2408102;"Feminino";"[15,65)"
"270213";"2408102004023";4044168;16,5608104985801;31;2408102;"Feminino";"[15,65)"
"270228";"2408102004023";4087444;26,2539866940168;31;2408102;"Feminino";"[15,65)"
"270269";"2408102004023";4164408;17,3945244461088;31;2408102;"Feminino";"[15,65)"
"270416";"2408102004023";4412427;20,299703350842;31;2408102;"Feminino";"[15,65)"
"270494";"2408102004023";4520502;18,4535956500236;31;2408102;"Masculino";"[15,65)"
"270577";"2408102004023";4748083;19,7412850687782;31;2408102;"Feminino";"[15,65)"
"270679";"2408102004023";4944890;22,024259426527;31;2408102;"Masculino";"[15,65)"
"270682";"2408102004023";4945856;21,1228960728858;31;2408102;"Masculino";"[15,65)"
"270686";"2408102004023";4964963;18,0335348622018;31;2408102;"Feminino";"[15,65)"
"270743";"2408102004023";5071890;18,8099775211728;31;2408102;"Feminino";"[15,65)"
"270748";"2408102004023";5080288;14,7511256441044;31;2408102;"Feminino";"[15,65)"
"270846";"2408102004023";5233747;17,9334203101384;31;2408102;"Masculino";"[15,65)"
"270937";"2408102004023";5347862;21,6012684791843;31;2408102;"Masculino";"[15,65)"
"270946";"2408102004023";5381335;17,8132680667481;31;2408102;"Feminino";"[15,65)"
"271060";"2408102004023";5607347;17,3945244461088;31;2408102;"Feminino";"[15,65)"
"271077";"2408102004023";5630442;13,5909788705607;31;2408102;"Masculino";"[15,65)"
"271138";"2408102004023";5720505;22,4333970582839;31;2408102;"Masculino";"[15,65)"
"271201";"2408102004023";5851000;19,8232318092649;31;2408102;"Feminino";"[15,65)"
"271225";"2408102004023";5910840;18,9146951554924;31;2408102;"Feminino";"[15,65)"
"271365";"2408102004023";6160620;23,9427200236835;31;2408102;"Masculino";"[15,65)"
"232156";"2408102004001";2149;20,2762304937562;32;2408102;"Feminino";"[15,65)"
"232231";"2408102004001";332258;12,4666065736206;32;2408102;"Masculino";"[15,65)"
"232233";"2408102004001";349295;26,050276273706;32;2408102;"Masculino";"[15,65)"
"232380";"2408102004001";1057589;20,699009129683;32;2408102;"Masculino";"[15,65)"
"232412";"2408102004001";1405612;22,3903225620895;32;2408102;"Feminino";"[15,65)"
"232467";"2408102004001";1623405;19,7257560244415;32;2408102;"Feminino";"[15,65)"
"232469";"2408102004001";1640596;23,8592196307038;32;2408102;"Feminino";"[15,65)"
"232484";"2408102004001";1674597;8,7742577569152;32;2408102;"Masculino";"[15,65)"
"232501";"2408102004001";1722335;23,65273447187;32;2408102;"Masculino";"[15,65)"
"232586";"2408102004001";2097144;30,3928977676595;32;2408102;"Feminino";"[15,65)"
"232649";"2408102004001";2327954;21,223140271822;32;2408102;"Feminino";"[15,65)"
"232673";"2408102004001";2366448;33,3107279686875;32;2408102;"Feminino";"[15,65)"
"232724";"2408102004001";2698866;18,3275599018928;32;2408102;"Masculino";"[15,65)"
"232774";"2408102004001";2923167;22,3078479731797;32;2408102;"Masculino";"[15,65)"
"232989";"2408102004001";4029377;31,6421026308106;32;2408102;"Feminino";"[15,65)"
"233042";"2408102004001";4287458;34,5905273114951;32;2408102;"Feminino";"[15,65)"
"233065";"2408102004001";4411978;25,4249337694806;32;2408102;"Feminino";"[15,65)"
"233072";"2408102004001";4499263;23,9659843581872;32;2408102;"Feminino";"[15,65)"
"233145";"2408102004001";4780734;20,7000207356277;32;2408102;"Feminino";"[15,65)"
"233190";"2408102004001";4894442;24,6702983295519;32;2408102;"Masculino";"[15,65)"
"233297";"2408102004001";5327908;10,9347396277654;32;2408102;"Masculino";"[15,65)"
"233390";"2408102004001";5775187;14,5868162969898;32;2408102;"Feminino";"[15,65)"
"233424";"2408102004001";5898090;17,5346946303718;32;2408102;"Masculino";"[15,65)"
"233492";"2408102004001";6126989;32,1896448454014;32;2408102;"Feminino";"[15,65)"
"233587";"2408102004002";434204;22,5263916256003;32;2408102;"Masculino";"[15,65)"
"233600";"2408102004002";461562;19,9046308529539;32;2408102;"Masculino";"[15,65)"
"233702";"2408102004002";848107;26,4404900723668;32;2408102;"Feminino";"[15,65)"
"233780";"2408102004002";1108803;19,6246960179524;32;2408102;"Feminino";"[15,65)"
"233788";"2408102004002";1126346;14,2320497931668;32;2408102;"Masculino";"[15,65)"
"233857";"2408102004002";1303049;14,1626469017853;32;2408102;"Feminino";"[15,65)"
"233924";"2408102004002";1607650;19,8414550629241;32;2408102;"Masculino";"[15,65)"
"234006";"2408102004002";1977696;21,7022348552338;32;2408102;"Feminino";"[15,65)"
